end_station_name,member_casual,end_lat,end_lng,total_trips
"State St & 33rd St",casual,41.83473606333355,-87.62581663047813,1364
"State St & 33rd St",member,41.83473601435569,-87.62581617057637,11577
"State St & 35th St",casual,41.8310355625217,-87.6268017729168,889
"State St & 35th St",member,41.83103589640289,-87.62680096509027,3904
"State St & 47th st",casual,41.810001373291016,-87.62999725341797,4
"State St & 54th St",casual,41.7966423034668,-87.62592315673828,67
"State St & 54th St",member,41.7966423034668,-87.62592315673828,77
"State St & 76th St",casual,41.75697444734119,-87.62461762201218,42
"State St & 76th St",member,41.7569694519043,-87.62461853027344,20
"State St & 79th St",casual,41.75079345703125,-87.62442779541016,219
"State St & 79th St",member,41.75079345703125,-87.62442779541016,178
"State St & 95th St",casual,41.72184783159676,-87.62285321769068,295
"State St & 95th St",member,41.72184888302292,-87.62285614013672,181
"State St & Chicago Ave",casual,41.8966178894043,-87.62857818603516,5754
"State St & Chicago Ave",member,41.8966178894043,-87.62857818603516,11159
"State St & Harrison St",casual,41.8740545885229,-87.62771587452761,3535
"State St & Harrison St",member,41.874054316951394,-87.627715667715,3173
"State St & Kinzie St",casual,41.88934349468752,-87.6271928179183,5731
"State St & Kinzie St",member,41.889320395254664,-87.62727927848358,9133
"State St & Pearson St",casual,41.89745021409465,-87.62872364202639,2239
"State St & Pearson St",member,41.89745081788803,-87.62872095144665,4686
"State St & Pershing Rd",casual,41.82301685172067,-87.62657165527344,71
"State St & Pershing Rd",member,41.82301792785199,-87.62657187802948,137
"State St & Randolph St",casual,41.88462069030146,-87.62783086689139,7534
"State St & Randolph St",member,41.88462130427128,-87.6278327476034,10252
"State St & Van Buren St",casual,41.877182287773024,-87.62784588258206,3028
"State St & Van Buren St",member,41.87718227099436,-87.62784894099455,5502
"Stave St & Armitage Ave",casual,41.9177396728962,-87.69139091682318,1641
"Stave St & Armitage Ave",member,41.91773984014915,-87.69139122466854,2451
"Steelworkers Park",casual,41.7400016784668,-87.52999877929688,16
"Steelworkers Park",member,41.7400016784668,-87.52999877929688,5
"Stetson Ave & South Water St",casual,41.8868285648723,-87.62232344050824,4208
"Stetson Ave & South Water St",member,41.886827157908826,-87.62232830565128,5919
"Stewart Ave & 123rd St",casual,41.66999816894531,-87.62999725341797,3
"Stewart Ave & 63rd St",casual,41.77983474731445,-87.63477325439453,125
"Stewart Ave & 63rd St",member,41.77983474731445,-87.63477325439453,44
"Stewart Ave & 83rd St",casual,41.743717193603516,-87.63408660888672,59
"Stewart Ave & 83rd St",member,41.74371701754057,-87.63408672626201,65
"Stockton Dr & Wrightwood Ave",casual,41.93132011191825,-87.63874072414258,6365
"Stockton Dr & Wrightwood Ave",member,41.93131997305685,-87.63874084448261,8757
"Stony Is Ave & 73rd St",casual,41.7599983215332,-87.58999633789062,1
"Stony Is Ave & 73rd St",member,41.7599983215332,-87.58999633789062,3
"Stony Island Ave & 64th St",casual,41.77888107299805,-87.5866470336914,255
"Stony Island Ave & 64th St",member,41.77888100834216,-87.58664735697083,118
"Stony Island Ave & 67th St",casual,41.77346000137862,-87.58534240722656,286
"Stony Island Ave & 67th St",member,41.773460388183594,-87.58534240722656,96
"Stony Island Ave & 71st St",casual,41.76649439983288,-87.58646399206697,239
"Stony Island Ave & 71st St",member,41.76649515679542,-87.58646433404151,94
"Stony Island Ave & 75th St",casual,41.758670806884766,-87.58688354492188,172
"Stony Island Ave & 75th St",member,41.758671061197916,-87.58688390096029,150
"Stony Island Ave & 82nd St",casual,41.74655928978553,-87.58600543095515,52
"Stony Island Ave & 82nd St",member,41.74655929565429,-87.58600593566895,100
"Stony Island Ave & 86th St",member,41.7400016784668,-87.58999633789062,1
"Stony Island Ave & 90th St",casual,41.73139572143555,-87.58574676513672,120
"Stony Island Ave & 90th St",member,41.73139572143555,-87.58574676513672,24
"Stony Island Ave & South Chicago Ave",casual,41.7511716570173,-87.58533559526715,56
"Stony Island Ave & South Chicago Ave",member,41.75117111206055,-87.58533477783203,45
"Streeter Dr & Grand Ave",casual,41.89227670736855,-87.61204525330793,57476
"Streeter Dr & Grand Ave",member,41.8922766449693,-87.61204537578617,14528
"Strohacker Park",casual,41.790000915527344,-87.7300033569336,8
"Summit Ave & 86th St",casual,41.73785002688144,-87.6448974609375,47
"Summit Ave & 86th St",member,41.737850189208984,-87.6448974609375,88
"Talman Ave & 51st St - midblock",casual,41.79999923706055,-87.69000244140625,4
"Talman Ave & 51st St - midblock",member,41.79999923706055,-87.69000244140625,5
"Talman Ave & Addison St",casual,41.946636206148895,-87.69461839243613,1231
"Talman Ave & Addison St",member,41.94663184086899,-87.69461243300223,1906
"The Montessori School of Englewood",casual,41.77000045776367,-87.66999816894531,1
"Theater on the Lake",casual,41.92627714727478,-87.63083660282467,18546
"Theater on the Lake",member,41.926277207768834,-87.63083820225948,12871
"Throop St & 109th Pl",member,41.689998626708984,-87.6500015258789,1
"Throop St & 52nd St",casual,41.799659729003906,-87.65719604492188,49
"Throop St & 52nd St",member,41.799659729003906,-87.65719604492188,30
"Throop St & 58th St",casual,41.790000915527344,-87.66000366210938,5
"Throop St & Taylor St",casual,41.86896879393403,-87.65913785585154,1731
"Throop St & Taylor St",member,41.868968469252586,-87.6591425210173,5548
"Torrence Ave  & 106th St",casual,41.70000076293945,-87.55999755859375,10
"Torrence Ave  & 106th St",member,41.70000076293945,-87.55999755859375,1
"Torrence Ave & 106th St",casual,41.70280075073242,-87.55972290039062,74
"Torrence Ave & 106th St",member,41.70280075073242,-87.55972290039062,25
"Torrence Ave & 126th Pl",casual,41.66631317138672,-87.55721088991326,59
"Torrence Ave & 126th Pl",member,41.66631317138672,-87.55721282958984,4
"Torrence Ave & 98th St",casual,41.720001220703125,-87.55999755859375,1
"Tripp Ave & 15th St",casual,41.86000061035156,-87.7300033569336,7
"Tripp Ave & 15th St",member,41.86000061035156,-87.7300033569336,17
"Tripp Ave & 31st St",casual,41.84000015258789,-87.7300033569336,38
"Tripp Ave & 31st St",member,41.84000015258789,-87.7300033569336,21
"Tripp Ave & 65th St",casual,41.77000045776367,-87.7300033569336,77
"Tripp Ave & 65th St",member,41.77000045776367,-87.7300033569336,27
"Troy Ave & 27th St",casual,41.84000015258789,-87.69999694824219,36
"Troy Ave & 27th St",member,41.84000015258789,-87.69999694824219,7
"Troy St & Elston Ave",casual,41.9452440352667,-87.7066498747326,1050
"Troy St & Elston Ave",member,41.94524195410988,-87.70664313345245,1320
"Troy St & Grace St",casual,41.95000076293945,-87.70999908447266,358
"Troy St & Grace St",member,41.95000076293945,-87.70999908447266,244
"Troy St & Jackson Blvd",casual,41.880001068115234,-87.69999694824219,20
"Troy St & Jackson Blvd",member,41.880001068115234,-87.69999694824219,2
"Troy St & North Ave",casual,41.90977109867796,-87.7052836394859,1433
"Troy St & North Ave",member,41.909771545091154,-87.7052845493011,1435
"Trumbull Ave & 111th St",casual,41.689998626708984,-87.70999908447266,3
"Union Ave & Root St",casual,41.8191032409668,-87.64328002929688,190
"Union Ave & Root St",member,41.8191032409668,-87.64328002929688,229
"University Ave & 57th St",casual,41.791479475675665,-87.5998606589234,4944
"University Ave & 57th St",member,41.79147915174722,-87.59986154906586,18316
"University Library (NU)",casual,42.052940368652344,-87.67344665527344,1178
"University Library (NU)",member,42.052940229345076,-87.67344699425445,1643
"Valli Produce - Evanston Plaza",casual,42.03974151611328,-87.69940961166762,361
"Valli Produce - Evanston Plaza",member,42.03974108216624,-87.69940980780062,378
"Vernon Ave & 107th St",casual,41.70012283325195,-87.61225891113281,92
"Vernon Ave & 107th St",member,41.70012283325195,-87.61225891113281,12
"Vernon Ave & 75th St",casual,41.75836181640625,-87.61413617000402,107
"Vernon Ave & 75th St",member,41.75836264120566,-87.61413594838736,37
"Vernon Ave & 79th St",casual,41.75093853779328,-87.61379227271446,156
"Vernon Ave & 79th St",member,41.750938415527344,-87.6137924194336,28
"Vincennes Ave & 104th St",casual,41.704925537109375,-87.65686798095703,39
"Vincennes Ave & 104th St",member,41.704925537109375,-87.65686798095703,42
"Vincennes Ave & 75th St",casual,41.757969686429796,-87.63120666921955,73
"Vincennes Ave & 75th St",member,41.75796890258789,-87.63121032714844,11
"Vincennes Ave & 87th St",casual,41.7400016784668,-87.6500015258789,1
"Virginia Ave & Catalpa Ave",casual,41.97999954223633,-87.70046579837799,64
"Virginia Ave & Catalpa Ave",member,41.97999954223633,-87.70011745590762,83
"W 103rd St & S Avers Ave",casual,41.709999084472656,-87.72000122070312,76
"W 103rd St & S Avers Ave",member,41.709999084472656,-87.72000122070312,13
"W Armitage Ave & N Sheffield Ave",casual,41.91999816894531,-87.6500015258789,685
"W Armitage Ave & N Sheffield Ave",member,41.91999816894531,-87.6500015258789,910
"W Oakdale Ave & N Broadway",casual,41.939998626708984,-87.63999938964844,1012
"W Oakdale Ave & N Broadway",member,41.939998626708984,-87.63999938964844,965
"W Washington Blvd & N Peoria St",casual,41.880001068115234,-87.6500015258789,127
"W Washington Blvd & N Peoria St",member,41.880001068115234,-87.6500015258789,197
"Wabash Ave & 16th St",casual,41.86038683381967,-87.62581619279027,2803
"Wabash Ave & 16th St",member,41.86038769942667,-87.62581588268476,4866
"Wabash Ave & 83rd St",casual,41.74354011781754,-87.62281602428806,31
"Wabash Ave & 83rd St",member,41.7434362931685,-87.62283117120916,22
"Wabash Ave & 87th St",casual,41.736630383659815,-87.62255998499253,170
"Wabash Ave & 87th St",member,41.736541159493584,-87.62257904052734,175
"Wabash Ave & 9th St",casual,41.87076968976733,-87.62573327185211,5610
"Wabash Ave & 9th St",member,41.870771556753596,-87.62573167112485,8262
"Wabash Ave & Adams St",casual,41.879470088104526,-87.62568729374382,3778
"Wabash Ave & Adams St",member,41.879472543135286,-87.62569206184745,5609
"Wabash Ave & Cermak Rd",casual,41.85261925487509,-87.62648780203523,1959
"Wabash Ave & Cermak Rd",member,41.85261959764527,-87.6264881465228,1601
"Wabash Ave & Grand Ave",casual,41.89146385814376,-87.6267621415347,11355
"Wabash Ave & Grand Ave",member,41.89146377501818,-87.62676168160795,14106
"Wabash Ave & Roosevelt Rd",casual,41.86722577710317,-87.6259613451161,7739
"Wabash Ave & Roosevelt Rd",member,41.867225614134085,-87.62596398321793,12662
"Wabash Ave & Wacker Pl",casual,41.88687559020225,-87.62603057565477,6808
"Wabash Ave & Wacker Pl",member,41.88687660521214,-87.62603268647705,4895
"Wacker Dr & Washington St",casual,41.88314290210979,-87.63724503219001,2351
"Wacker Dr & Washington St",member,41.88314578553658,-87.63724827561565,6052
"Walden Pkwy & 100th St",casual,41.71216583251953,-87.66773223876953,147
"Walden Pkwy & 100th St",member,41.71216583251953,-87.66773223876953,41
"Walden Pkwy & 103rd St",casual,41.709999084472656,-87.66999816894531,23
"Walden Pkwy & 103rd St",member,41.709999084472656,-87.66999816894531,1
"Walden Pkwy & 99th St",casual,41.709999084472656,-87.66999816894531,3
"Walden Pkwy & 99th St",member,41.709999084472656,-87.66999816894531,2
"Wallace St & 112 St",casual,41.689998626708984,-87.63999938964844,4
"Wallace St & 35th St",casual,41.83080354260777,-87.64125142017556,537
"Wallace St & 35th St",member,41.830940590922836,-87.64124653215872,1274
"Waller Ave & Chicago Ave",casual,41.88999938964844,-87.7699966430664,2
"Waller Ave & Chicago Ave",member,41.88999938964844,-87.7699966430664,3
"Walsh Park",casual,41.914611667540015,-87.66796872829035,2460
"Walsh Park",member,41.91461174914013,-87.66796880841532,4310
"Warren Park East",casual,42.00455105959714,-87.68066391578087,364
"Warren Park East",member,42.00455115000407,-87.68066351572672,600
"Warren Park West",casual,42.00178527832031,-87.68882751464844,542
"Warren Park West",member,42.00178529822308,-87.68882735542628,575
"Washtenaw Ave & 63rd St",casual,41.779998779296875,-87.69000244140625,4
"Washtenaw Ave & 63rd St",member,41.779998779296875,-87.69000244140625,2
"Washtenaw Ave & Lawrence Ave",casual,41.96898592961743,-87.69602985125486,892
"Washtenaw Ave & Lawrence Ave",member,41.96898436414893,-87.69603059257668,1814
"Washtenaw Ave & Madison St",casual,41.880001068115234,-87.69000244140625,60
"Washtenaw Ave & Madison St",member,41.880001068115234,-87.69000244140625,40
"Washtenaw Ave & Ogden Ave",casual,41.86193052927653,-87.69345269600551,384
"Washtenaw Ave & Ogden Ave",member,41.86193081859346,-87.69345119919224,534
"Washtenaw Ave & Peterson Ave",casual,41.9900016784668,-87.69999694824219,63
"Washtenaw Ave & Peterson Ave",member,41.9900016784668,-87.69999694824219,52
"Washtenaw Ave & Polk St",casual,41.869998931884766,-87.69000244140625,182
"Washtenaw Ave & Polk St",member,41.869998931884766,-87.69000244140625,205
"Washtenaw Ave & Superior St",casual,41.88999938964844,-87.69999694824219,63
"Washtenaw Ave & Superior St",member,41.88999938964844,-87.69999694824219,71
"Wells St & 19th St",casual,41.85680379194645,-87.63388056573304,1233
"Wells St & 19th St",member,41.85680361386746,-87.63387939395653,1062
"Wells St & Concord Ln",casual,41.91213211313297,-87.63465910078486,14313
"Wells St & Concord Ln",member,41.91213153565086,-87.63465930540396,20255
"Wells St & Elm St",casual,41.90322032096855,-87.6343236947366,10821
"Wells St & Elm St",member,41.903219916932805,-87.63432389398022,17391
"Wells St & Evergreen Ave",casual,41.90672261689287,-87.6348276913207,8738
"Wells St & Evergreen Ave",member,41.906721257945385,-87.63482818007469,10496
"Wells St & Hubbard St",casual,41.889909251293666,-87.63427165279224,7301
"Wells St & Hubbard St",member,41.88990821065575,-87.63427180804743,14463
"Wells St & Huron St",casual,41.89472209448883,-87.63436077241589,8421
"Wells St & Huron St",member,41.894722954316975,-87.63436092229087,14626
"Wells St & Institute Pl",casual,41.89738082885742,-87.6344223022461,60
"Wells St & Institute Pl",member,41.89738082885742,-87.6344223022461,129
"Wells St & Polk St",casual,41.872704873385565,-87.6335163575012,3078
"Wells St & Polk St",member,41.87268986590934,-87.63351043475507,6356
"Wells St & Walton St",casual,41.899929270008045,-87.6344300220552,2869
"Wells St & Walton St",member,41.89992958505948,-87.63443014091915,5760
"Wentworth Ave & 103rd St",casual,41.709999084472656,-87.62999725341797,3
"Wentworth Ave & 103rd St",member,41.709999084472656,-87.62999725341797,1
"Wentworth Ave & 104th St",casual,41.70531374613444,-87.62918395996094,30
"Wentworth Ave & 104th St",member,41.70530700683594,-87.62921905517578,11
"Wentworth Ave & 24th St (Temp)",casual,41.850082542670606,-87.63214107403539,972
"Wentworth Ave & 24th St (Temp)",member,41.850082485969,-87.63214121949092,1293
"Wentworth Ave & 33rd St",casual,41.83452989298792,-87.63182151436297,703
"Wentworth Ave & 33rd St",member,41.834529963131665,-87.6318208031596,2207
"Wentworth Ave & 35th St",casual,41.830776245157935,-87.63250760942977,749
"Wentworth Ave & 35th St",member,41.83077642192011,-87.63250725787618,920
"Wentworth Ave & 63rd St",casual,41.78007879881101,-87.6297453764443,214
"Wentworth Ave & 63rd St",member,41.78007879601904,-87.62974419651262,83
"Wentworth Ave & 79th St",member,41.75,-87.62999725341797,1
"Wentworth Ave & Cermak Rd",casual,41.85308461214158,-87.6319273589728,5173
"Wentworth Ave & Cermak Rd",member,41.853085068990836,-87.63192711263544,4829
"Western & 28th - Velasquez Institute Vaccination Site",casual,41.841517345721904,-87.68513394869291,65
"Western & 28th - Velasquez Institute Vaccination Site",member,41.84151840209961,-87.68513488769531,120
"Western Ave & 100th St",casual,41.709999084472656,-87.68000030517578,9
"Western Ave & 100th St",member,41.709999084472656,-87.68000030517578,1
"Western Ave & 104th St",casual,41.70458646815458,-87.68120547507307,139
"Western Ave & 104th St",member,41.704586029052734,-87.68120574951172,60
"Western Ave & 104th St - East",casual,41.70000076293945,-87.68000030517578,3
"Western Ave & 105th St",casual,41.70000076293945,-87.68000030517578,6
"Western Ave & 105th St",member,41.70000076293945,-87.68000030517578,3
"Western Ave & 106th St - East",casual,41.70000076293945,-87.68000030517578,8
"Western Ave & 106th St - West",casual,41.70000076293945,-87.68000030517578,1
"Western Ave & 111th St",casual,41.69121175269558,-87.68129735450222,146
"Western Ave & 111th St",member,41.69121170043945,-87.6812973022461,58
"Western Ave & 111th St - NW",casual,41.689998626708984,-87.68000030517578,10
"Western Ave & 111th St - SW",casual,41.689998626708984,-87.68000030517578,7
"Western Ave & 111th St - SW",member,41.689998626708984,-87.68000030517578,1
"Western Ave & 116th St",member,41.68000030517578,-87.68000030517578,3
"Western Ave & 118th St",casual,41.68000030517578,-87.68000030517578,8
"Western Ave & 21st St",casual,41.854115847883556,-87.68583741023623,580
"Western Ave & 21st St",member,41.85411050356702,-87.68583669172536,837
